GCPA,Greedy,Baseline,Better Baseline
26,20,42,28
28,21,43,28
28,21,43,31
21,21,40,29
25,21,40,31
22,21,40,29
28,21,36,28
29,21,36,30
27,21,36,25
26,21,36,28
29,21,36,27
27,21,36,26
28,21,36,27
27,21,36,30
28,21,36,25
28,21,36,27
27,21,36,27
21,21,36,28
27,21,36,27
30,21,36,26
28,22,33,32
28,22,33,27
28,22,33,29
25,19,44,27
26,21,40,28
28,21,40,26
24,21,40,28
26,21,40,30
27,22,43,29
26,19,40,28
27,22,43,26
21,21,43,28
27,21,43,29
27,21,35,29
27,22,43,29
28,21,43,25
27,21,43,27
28,21,43,27
29,21,36,30
27,21,36,27
25,21,36,26
28,21,36,29
28,21,36,30
21,21,36,26
30,21,36,28
26,21,36,27
28,21,34,26
28,21,34,28
28,21,34,29
28,21,34,30
28,21,34,29
27,22,44,30
28,22,44,28
24,22,44,29
28,22,44,31
28,22,44,27
27,22,44,25
27,22,44,30
29,22,44,30
28,22,44,32
11,10,26,14
27,21,36,26
28,21,36,29
25,21,36,24
26,20,35,25
27,21,36,26
28,22,39,26
26,21,43,28
29,22,43,27
28,22,43,27
28,21,43,29
29,20,43,30
28,20,43,31
23,20,39,27
26,20,43,26
30,20,43,27
26,20,36,25
31,20,36,29
27,22,37,29
30,22,37,28
22,22,37,28
30,22,37,29
27,21,41,26
28,21,41,24
27,22,42,30
25,19,41,25
26,22,33,29
31,22,33,27
26,21,41,28
28,21,41,27
27,21,41,25
29,21,41,24
26,22,42,29
26,22,42,27
26,22,42,25
26,22,42,27
27,22,37,34
26,21,41,26
26,20,42,26
29,21,42,25
27,21,42,28
30,21,42,27
29,21,33,29
30,21,33,29
22,21,33,31
27,21,33,27
28,22,42,28
27,22,42,29
27,22,42,30
27,22,42,26
27,21,42,27
27,21,42,28
27,22,41,29
27,22,41,26
27,20,43,26
33,20,43,24
27,21,35,27
28,21,35,30
26,20,33,25
28,20,33,26
26,20,33,28
24,20,33,28
27,20,36,27
20,20,36,25
30,20,36,26
27,21,43,26
29,20,40,27
27,20,40,30
28,22,44,26
27,20,43,27
25,19,43,27
25,19,43,28
28,20,36,28
24,18,36,29
26,18,36,27
20,20,35,28
27,20,35,29
28,20,35,26
28,21,33,30
28,21,33,26
28,21,33,29
28,21,33,29
28,21,33,28
28,21,33,28
28,21,33,30
28,21,33,31
28,21,33,27
28,21,33,24
28,21,33,28
28,21,33,30
28,21,33,30
28,21,33,25
28,21,33,28
28,21,33,29
28,21,33,29
28,21,33,28
28,21,33,29
28,21,33,28
28,21,33,31
28,21,33,29
28,21,33,25
28,21,33,27
28,21,33,31
28,21,33,28
28,21,33,30
24,22,37,29
26,22,37,27
27,22,37,27
29,21,45,28
29,22,44,29
31,21,33,28
27,21,43,25
30,20,43,29
30,20,43,27
30,20,43,28
30,20,43,24
30,20,43,25
30,20,43,23
30,20,43,31
28,21,43,29
28,21,43,26
21,21,43,26
26,21,43,29
30,20,43,29
30,20,43,25
29,22,44,26
29,21,43,28
28,21,43,28
23,20,43,27
24,20,43,29
27,20,43,27
28,20,43,28
26,20,43,28
27,20,43,26
30,20,43,26
26,20,43,26
25,20,43,28
26,19,44,28
23,20,41,27
23,20,41,29
23,20,41,28
23,20,41,29
23,20,41,26
23,20,41,28
23,20,41,29
23,20,41,29
23,20,41,27
23,20,41,26
23,20,41,30
23,20,41,28
23,20,41,26
23,20,41,29
26,20,44,30
26,20,44,28
26,20,44,25
29,20,46,30
27,21,44,30
27,21,44,29
27,21,44,25
27,21,44,28
27,21,44,27
26,23,44,27
26,23,44,26
28,23,37,26
26,23,37,27
28,23,37,30
25,23,44,28
24,20,33,30
22,22,40,28
30,22,40,27
20,20,38,27
20,20,38,26
20,20,38,26
20,20,38,27
20,20,38,29
20,20,38,26
20,20,38,29
20,20,38,25
18,5,12,6
27,18,37,27
19,18,37,29
28,21,42,28
27,18,37,26
19,2,2,2
28,20,43,29
25,18,37,26
25,18,37,27
28,20,43,25
25,18,37,23
25,18,37,25
25,18,37,27
28,21,39,22
27,21,39,27
28,21,39,27
25,21,39,25
25,18,37,28
28,20,43,25
25,18,37,29
23,20,46,26
27,20,43,25
28,20,43,30
28,20,43,29
28,20,43,26
25,18,37,22
27,20,43,28
28,20,43,26
25,18,37,24
22,21,39,27
21,21,39,27
28,20,43,23
18,8,18,11
30,22,42,29
25,18,37,29
28,20,43,28
28,20,43,25
28,20,43,30
25,18,37,27
28,20,43,26
28,20,43,28
25,18,37,28
29,20,41,26
25,22,36,27
25,22,36,28
28,20,46,24
28,21,46,31
27,20,34,29
25,18,37,27
27,20,32,29
28,20,43,27
26,20,43,27
32,21,46,27
26,21,46,26
29,21,38,28
28,20,43,24
25,18,37,26
28,20,43,27
25,18,37,25
27,20,43,27
25,18,37,27
22,20,43,27
22,22,39,24
28,20,42,23
26,20,42,27
27,20,42,26
21,21,38,27
22,21,38,26
29,21,38,32
30,21,38,29
25,18,37,29
30,20,43,24
28,20,43,26
27,20,38,29
25,18,37,26
28,19,37,30
27,20,38,28
27,18,41,26
25,18,37,24
28,20,43,30
25,18,37,27
25,16,40,21
25,16,40,19
28,20,43,28
25,18,37,24
25,18,37,28
25,18,37,26
25,18,37,25
25,18,37,27
25,18,37,28
28,20,37,28
28,20,37,24
26,18,38,28
27,18,38,25
19,18,38,27
27,18,38,26
28,18,38,26
25,18,37,23
28,20,43,24
27,20,36,28
21,20,36,27
26,20,36,26
29,21,41,29
29,19,36,26
22,19,36,28
27,20,38,25
25,18,37,24
26,21,37,26
26,21,37,30
28,21,43,27
26,21,37,27
25,18,37,25
27,20,43,27
28,19,34,27
27,22,38,30
21,4,8,5
20,4,8,5
22,4,8,5
23,9,25,11
1,1,1,1
25,20,35,29
30,22,37,31
25,18,37,26
20,20,41,26
25,18,37,26
25,18,37,29
25,18,37,22
28,20,40,26
20,2,5,4
7,2,5,3
21,2,5,4
21,2,5,3
21,2,5,3
20,2,5,4
22,2,5,4
23,2,5,3
26,19,42,29
28,19,42,29
21,18,43,25
23,21,41,30
21,2,5,3
25,18,37,27
25,18,37,25
25,18,37,24
28,20,43,28
25,18,37,23
25,18,37,28
27,23,41,30
25,18,37,25
27,20,43,32
25,18,37,26
25,18,37,32
25,18,37,22
25,18,37,27
25,18,37,27
25,18,37,22
25,18,37,25
26,19,39,26
27,22,38,28
25,18,37,29
25,18,37,25
25,18,37,23
25,18,37,26
26,19,41,28
25,18,37,25
29,19,41,26
24,22,41,29
25,18,37,29
25,18,37,23
25,18,37,21
27,20,43,31
25,18,37,25
30,21,39,28
30,21,39,28
27,21,38,27
29,21,38,30
27,21,38,27
25,18,37,28
26,21,41,26
28,20,41,29
28,20,41,30
25,18,37,23
25,18,37,28
25,18,37,27
25,18,37,24
29,20,39,29
25,20,41,29
25,18,37,29
25,18,37,27
28,20,43,24
28,21,39,27
20,3,5,4
3,3,5,4
24,20,39,27
25,18,37,24
25,18,37,23
25,18,37,30
25,18,37,22
25,18,37,26
25,18,37,29
25,18,37,22
25,18,37,25
25,18,37,27
25,18,37,23
25,18,37,26
26,20,36,28
25,20,36,24
25,18,37,25
26,19,36,27
29,19,36,24
27,19,36,24
26,19,36,25
24,21,46,28
25,20,46,24
26,20,46,23
25,18,37,24
25,18,37,25
25,18,37,29
26,20,43,27
27,20,43,26
27,20,43,25
25,18,37,21
25,18,37,29
27,20,43,27
25,21,41,28
25,21,41,30
25,18,37,27
21,21,37,24
5,1,2,1
1,1,2,2
20,1,2,2
27,22,41,29
27,22,41,24
29,21,39,25
27,20,35,30
25,18,37,24
25,18,37,28
24,20,39,27
19,2,2,2
19,2,2,2
19,2,2,2
25,20,39,27
25,20,39,29
26,20,35,27
20,20,35,28
29,20,35,28
25,18,37,24
25,18,37,23
28,20,43,25
29,20,40,27
25,18,37,28
25,18,37,25
25,18,37,26
25,18,37,28
25,18,37,25
25,18,37,26
25,18,37,22
25,18,37,27
25,18,37,26
25,18,37,26
27,18,32,24
25,18,37,29
25,18,37,22
25,18,37,23
26,21,31,23
19,21,31,27
26,21,31,22
20,21,31,24
22,21,31,23
29,21,35,28
27,21,36,29
21,21,35,31
26,21,35,28
25,19,35,26
25,18,37,25
25,18,37,28
26,21,31,22
25,18,37,26
25,18,37,28
25,18,37,23
28,20,36,25
27,20,36,23
27,20,36,30
23,2,2,2
25,21,45,28
29,21,38,26
25,18,37,23
25,18,37,27
25,18,37,25
29,20,43,31
27,20,43,25
20,20,43,31
27,20,43,26
20,20,43,26
27,20,39,25
29,21,36,29
29,21,36,27
29,21,36,28
25,18,37,26
25,18,37,24
28,22,39,30
26,21,38,26
25,18,37,23
25,18,37,30
25,18,37,26
25,18,37,25
25,18,37,23
25,18,37,28
28,23,41,27
27,20,35,28
25,18,37,23
25,18,37,28
25,18,37,26
29,20,38,28
29,20,38,28
29,20,38,28
26,21,41,26
25,18,37,23
25,18,37,25
25,18,37,29
28,20,39,30
26,21,38,27
26,21,38,27
26,21,38,26
26,21,38,27
26,21,38,27
28,20,42,26
25,18,37,25
25,18,37,25
23,19,39,26
28,20,39,27
28,20,39,27
27,24,40,27
28,24,40,29
27,21,38,27
30,21,44,30
29,21,44,24
28,17,45,29
28,17,45,32
26,21,43,31
26,21,43,29
26,21,43,30
26,21,43,25
24,22,41,26
27,20,43,25
27,20,43,28
24,21,42,27
26,21,42,30
25,18,37,28
25,18,37,23
28,19,46,29
30,19,46,27
25,18,37,27
25,18,37,24
25,18,37,25
21,20,35,25
28,20,42,28
25,18,37,30
25,18,37,26
25,18,37,25
25,18,37,21
26,20,35,28
27,21,37,26
27,21,37,27
27,21,37,26
27,21,37,27
25,18,37,26
26,20,35,27
19,19,41,25
28,20,41,28
27,21,39,29
26,21,39,27
29,21,39,29
26,21,36,25
25,18,37,23
25,18,37,27
29,20,35,22
25,18,37,26
22,20,41,27
30,20,35,24
28,20,35,24
25,18,37,26
27,20,35,25
25,6,17,10
28,21,39,29
25,21,39,31
26,21,41,26
20,20,35,26
30,21,41,30
25,18,37,28
26,20,38,25
29,20,35,27
27,20,35,20
27,19,41,29
25,20,35,26
28,19,42,26
25,20,35,26
24,20,35,24
27,20,34,28
28,20,34,27
25,20,34,30
28,20,34,25
29,20,43,30
29,20,43,26
28,22,40,27
27,22,40,27
28,22,40,28
28,22,40,27
29,21,43,27
30,20,35,25
29,20,35,26
27,20,35,25
27,21,39,28
28,21,39,28
26,21,39,28
26,21,39,30
29,21,39,27
25,21,39,28
27,21,39,28
25,18,37,26
28,20,35,21
23,2,2,2
20,2,2,2
28,22,38,29
28,19,41,24
29,21,34,29
24,21,34,27
28,21,34,25
28,21,34,26
29,21,39,30
26,23,35,31
27,20,44,24
22,21,41,29
29,22,35,28
27,19,40,25
24,19,40,24
28,21,43,28
26,21,43,30
25,21,43,26
29,20,42,30
29,20,42,29
29,20,42,28
26,22,46,27
26,22,46,28
26,22,46,27
26,22,46,25
26,22,46,29
26,22,46,24
25,21,45,25
27,21,45,27
27,22,43,27
27,22,43,29
30,22,43,27
21,5,13,6
23,21,37,26
23,21,37,29
23,21,37,28
23,21,37,30
30,20,43,27
29,21,43,28
29,21,43,30
29,21,43,29
29,21,43,26
29,21,43,29
29,21,43,29
29,21,43,28
29,21,43,27
29,21,43,31
29,21,43,29
29,21,43,27
29,21,43,28
29,21,43,32
29,21,43,30
27,22,43,28
29,22,43,25
27,22,43,27
26,22,43,24
25,22,31,31
30,20,43,28
23,21,43,27
30,23,38,28
28,22,31,29
27,22,31,29
28,22,31,31
27,21,42,24
27,21,42,28
27,21,42,26
22,22,43,27
25,22,43,26
21,20,43,28
27,22,36,25
27,22,36,30
27,22,36,29
27,22,36,30
28,20,42,29
28,20,42,28
19,20,42,28
22,20,42,25
20,20,42,30
26,20,42,27
28,20,42,27
30,20,42,29
31,20,42,27
26,20,42,28
29,20,42,29
28,20,42,28
26,20,42,28
29,20,42,30
29,20,42,30
20,20,42,29
27,20,42,29
30,20,42,31
20,20,42,26
21,20,42,28
28,20,42,30
27,20,42,26
30,20,42,30
28,20,42,29
27,20,42,29
27,20,42,31
25,20,42,28
20,20,42,25
20,20,42,27
23,20,42,26
26,20,42,27
20,20,42,27
27,20,42,29
28,20,42,28
22,20,42,29
21,20,42,33
22,20,42,27
29,20,42,26
19,20,42,27
22,20,42,26
20,20,42,29
26,20,42,28
28,20,42,29
30,20,42,33
31,20,42,29
26,20,42,30
29,20,42,31
28,20,42,28
26,20,42,27
29,20,42,29
29,20,42,31
20,20,42,26
27,20,42,28
30,20,42,29
20,20,42,29
21,20,42,28
28,20,42,27
29,22,39,26
29,22,39,27
29,22,39,30
29,22,39,28
29,22,39,25
29,22,39,27
29,22,39,24
25,21,37,29
25,20,44,27
29,20,46,26
29,20,46,27
21,21,43,26
28,20,46,27
23,20,44,31
28,21,43,29
30,21,43,29
30,21,43,27
30,21,43,25
30,21,43,29
30,21,43,28
30,21,43,27
30,21,43,28
25,19,43,28
23,19,43,30
27,19,43,30
25,19,43,29
27,19,43,27
24,19,43,29
24,19,43,26
27,21,42,30
29,21,42,28
27,21,42,26
22,21,42,29
27,21,42,30
22,20,43,27
20,4,5,4
28,21,33,30
29,22,41,26
27,22,41,29
26,20,44,30
23,20,44,27
26,20,43,29
30,20,43,26
27,20,43,27
25,20,43,27
28,20,43,27
21,21,44,28
20,21,44,29
27,21,44,26
26,21,44,26
26,21,44,27
26,21,44,25
28,20,41,28
28,19,41,24
28,23,43,28
25,20,43,27
25,20,43,28
25,20,43,28
25,20,43,28
25,20,43,24
25,20,43,30
25,20,43,27
25,20,43,28
27,20,34,27
28,20,43,28
28,22,43,27
28,20,37,26
25,21,43,25
22,21,43,29
27,22,43,29
28,21,40,27
27,23,43,26
26,23,42,30
26,23,42,30
26,19,38,27
27,21,35,29
27,21,35,27
27,21,38,29
25,20,44,26
28,22,43,28
25,20,44,31
27,22,44,27
27,22,44,29
27,22,44,32
27,21,44,24
28,21,39,29
27,20,40,28
27,19,41,25
28,19,41,28
19,19,41,27
26,19,41,29
25,22,42,27
26,20,38,28
26,21,43,27
29,20,43,28
28,19,38,26
28,19,38,29
27,22,38,29
22,22,38,30
26,20,43,25
28,23,43,29
22,23,43,25
26,23,43,28
28,23,43,28
27,20,43,27
26,20,43,28
27,20,43,24
21,20,43,28
27,20,43,26
25,20,43,23
27,20,43,27
30,20,43,28
28,20,43,24
26,20,43,29
21,20,43,25
29,20,43,26
28,20,43,28
30,19,44,28
29,24,39,27
22,21,41,29
29,23,43,25
21,21,44,24
29,23,40,28
25,21,43,28
26,23,43,27
22,20,38,27
21,19,38,28
31,20,45,29
22,20,42,25
25,21,34,33
27,20,41,32
12,2,3,2
27,21,33,30
30,22,41,28
29,23,38,26
29,21,35,28
28,19,40,26
21,21,41,27
29,21,41,25
28,19,30,28
27,19,35,30
28,19,44,32
27,22,44,28
25,20,35,27
27,20,35,31
27,20,35,28
27,20,35,26
19,20,35,30
28,20,35,29
20,20,35,25
28,22,40,28
19,20,41,28
27,21,39,24
30,20,36,24
26,20,39,28
28,21,40,29
26,20,43,30
26,20,41,28
27,20,36,30
26,21,37,25
26,21,37,28
28,20,40,29
24,11,37,20
26,20,40,25
27,21,42,29
29,23,42,28
26,21,39,27
26,21,39,28
26,21,39,28
26,21,39,29
26,21,39,26
27,20,39,27
27,20,39,28
26,20,39,27
26,22,35,27
26,21,35,26
26,21,35,34
27,22,41,27
29,22,41,27
27,22,35,29
27,22,35,30
25,20,40,26
25,20,40,29
25,20,40,32
25,20,40,26
25,20,40,29
28,22,36,26
29,24,34,30
24,24,34,29
28,21,34,27
30,20,34,25
29,20,34,25
28,20,34,28
27,20,35,25
28,20,35,27
27,20,35,28
29,20,35,24
27,20,35,29
26,20,35,25
28,19,30,26
28,19,30,22
19,19,30,26
24,19,30,27
26,19,30,26
28,21,41,29
21,20,41,27
28,22,44,28
26,19,30,25
26,20,40,28
27,20,40,27
28,19,30,26
25,20,40,27
25,20,40,28
25,21,39,28
25,21,39,28
25,21,39,28
25,21,39,30
25,21,39,27
25,21,39,26
28,22,40,28
24,22,40,28
27,22,40,27
27,19,30,25
30,21,33,27
28,22,40,28
24,20,35,29
26,21,35,29
25,19,30,25
26,20,36,27
26,20,36,26
29,19,30,24
20,20,36,32
26,20,36,29
25,20,36,24
20,20,36,24
28,19,30,23
26,19,35,26
21,19,45,28
31,22,37,30
25,19,30,24
29,19,30,29
29,22,38,28
27,20,39,29
26,20,39,31
26,19,30,27
26,21,36,26
26,21,36,29
19,19,30,24
28,21,38,25
28,21,43,28
27,19,30,29
31,19,30,24
25,21,42,28
26,22,40,29
21,20,39,28
24,20,38,29
26,19,39,27
27,23,43,27
23,23,43,33
28,20,41,28
27,21,46,30
20,19,30,27
29,19,30,27
28,19,30,25
25,19,30,24
28,19,30,30
28,19,30,27
30,22,41,26
30,22,41,28
30,22,41,24
30,22,41,26
30,22,41,26
30,22,41,27
30,22,41,29
30,22,41,26
30,22,41,23
21,1,1,1
21,1,1,1
21,1,1,1
30,19,30,23
30,19,40,27
27,19,30,26
25,19,30,28
24,21,34,30
27,19,30,28
25,20,42,29
27,20,39,27
19,19,30,26
25,19,41,26
16,16,39,23
22,22,38,31
2,2,2,2
22,22,38,31
24,11,25,15
24,11,25,13
28,19,36,27
29,19,36,32
27,19,36,28
26,19,36,27
27,19,36,28
28,19,36,29
25,21,46,27
28,19,46,25
23,6,17,6
27,21,38,28
27,20,39,26
27,21,38,30
28,21,37,27
29,20,43,29
25,22,38,29
25,22,43,26
27,19,35,23
21,2,2,2
28,21,37,29
26,22,35,28
26,22,35,27
28,20,43,27
23,6,17,7
27,21,43,29
28,21,43,29
26,21,42,24
27,22,42,31
30,21,41,28
30,21,41,26
28,21,43,29
28,21,43,27
28,21,43,29
26,22,35,27
28,21,43,29
28,21,43,26
28,21,43,26
28,21,43,27
27,19,41,27
26,20,39,27
29,23,41,30
23,3,7,3
8,6,13,6
8,6,13,6
26,20,44,28
26,20,44,29
26,20,44,28
26,20,44,27
26,20,44,29
26,20,44,30
26,20,44,27
25,19,44,28
25,19,44,24
25,19,44,29
25,19,44,31
22,5,12,7
26,18,43,25
27,22,35,29
26,18,43,27
26,18,43,28
21,5,7,6
27,22,44,25
27,20,43,29
27,20,43,27
27,20,43,29
27,22,44,26
29,21,43,27
27,20,43,30
26,19,44,25
26,19,44,26
26,19,44,21
26,19,44,26
26,19,44,25
26,19,44,26
26,19,44,25
26,19,44,30
26,19,44,25
22,1,2,2
27,21,41,26
27,22,38,24
29,20,43,28
25,22,36,27
26,21,41,28
24,21,41,29
21,21,41,26
28,20,40,29
28,20,40,30
29,20,37,30
27,20,42,30
30,20,35,28
30,20,35,24
30,20,35,27
30,20,35,27
30,20,35,29
30,20,35,26
30,20,35,29
30,21,46,28
26,21,46,28
27,21,45,25
29,20,45,28
27,20,38,25
30,21,36,29
21,21,39,26
26,20,42,29
26,21,42,25
26,20,40,28
29,22,40,28
24,19,41,25
27,22,43,28
29,22,43,27
22,22,43,28
29,19,44,28
24,19,44,26
30,19,44,27
21,1,1,1
29,21,38,29
28,21,35,28
30,21,42,27
20,2,2,2
27,21,40,26
22,20,40,28
27,21,38,29
27,21,38,29
27,21,38,30
26,20,36,30
25,22,36,29
25,22,36,26
26,20,35,26
22,1,1,1
27,20,46,28
27,20,46,26
24,21,41,26
28,21,41,29
23,21,33,29
29,21,33,28
29,21,41,27
27,21,41,28
28,22,37,29
29,21,33,26
28,21,33,29
28,21,33,29
26,21,33,27
28,21,33,28
24,21,33,30
28,21,38,26
27,21,33,29
21,21,33,27
19,1,1,1
20,1,1,1
21,1,1,1
28,21,33,29
21,21,33,26
28,20,33,26
23,12,28,18
29,21,33,30
26,21,33,26
21,1,1,1
27,21,33,29
27,22,37,27
25,20,44,28
28,22,44,28
28,22,39,26
27,22,39,24
29,21,33,24
28,21,33,31
26,21,33,31
27,22,37,32
26,21,33,28
23,4,5,5
23,4,5,5
23,4,5,5
18,1,1,1
22,1,1,1
29,20,36,29
27,20,36,28
30,19,39,29
27,19,39,29
26,19,36,29
30,19,36,26
28,19,36,26
29,19,36,24
27,21,39,29
28,21,39,27
26,22,46,30
8,1,1,1
25,11,20,13
17,11,20,15
28,21,44,27
27,21,44,26
29,21,44,25
28,19,37,26
29,21,42,29
24,21,42,26
27,21,42,31
28,21,42,30
27,20,37,29
27,20,37,27
21,21,42,27
26,21,45,26
25,19,41,26
24,19,41,27
28,20,34,29
27,20,41,26
26,19,41,27
24,19,41,28
25,19,41,24
21,19,41,27
23,20,41,28
23,20,41,26
27,21,38,27
23,20,41,27
21,20,41,27
28,20,41,29
20,20,41,24
29,20,41,27
26,20,41,32
21,20,41,27
28,22,41,26
23,22,41,25
21,22,41,26
24,22,41,25
32,19,43,27
26,22,41,27
29,22,41,28
27,22,41,26
25,22,44,26
26,21,38,28
29,21,38,31
28,21,42,28
26,21,42,27
24,23,35,27
21,21,42,31
27,21,42,29
29,21,42,26
21,21,42,26
26,22,37,29
22,20,34,26
29,20,34,25
27,21,42,25
24,23,35,29
24,23,35,28
26,21,42,27
26,20,44,29
29,20,44,29
20,20,44,28
26,20,44,28
29,22,34,26
29,20,40,26
26,22,39,26
29,22,40,29
27,20,44,27
25,20,44,28
28,20,44,26
30,22,44,24
27,22,44,28
27,23,35,28
28,21,41,29
23,21,41,30
26,21,41,26
27,21,41,23
27,22,41,31
29,22,41,26
21,21,34,25
29,19,40,28
29,19,40,24
29,19,40,26
29,19,40,25
29,19,40,30
2,2,2,2
21,1,1,1
29,19,40,25
29,19,40,26
29,19,40,24
29,19,40,27
29,19,40,25
28,21,43,26
28,21,43,26
28,22,40,28
30,21,44,26
23,20,43,27
27,20,42,23
30,20,34,28
26,20,34,24
26,20,37,27
28,20,37,25
20,20,37,25
25,23,41,29
28,21,38,27
29,20,40,28
28,21,38,28
28,21,38,29
25,20,37,25
29,20,37,29
29,22,41,27
22,22,37,31
30,22,41,25
27,22,41,24
29,22,41,29
29,22,41,27
29,21,35,26
22,21,43,27
27,22,43,29
30,22,43,23
29,20,37,29
26,20,37,27
28,20,37,26
26,23,41,27
28,23,41,30
29,20,37,25
26,23,44,33
28,22,44,27
27,21,44,26
27,21,44,28
28,20,37,30
28,22,41,27
29,21,37,30
28,21,40,27
21,19,40,28
20,20,41,29
20,20,37,24
28,22,40,30
25,20,39,26
29,20,37,24
20,20,37,28
28,20,37,27
28,20,37,28
25,20,33,30
29,21,33,31
28,21,37,29
26,20,33,28
30,22,35,29
19,18,41,29
25,21,35,32
20,21,34,26
27,21,34,25
25,20,36,27
27,21,34,27
28,21,34,27
19,18,41,30
19,18,41,27
34,22,33,31
25,21,33,28
27,21,38,29
27,21,33,30
30,19,44,29
30,19,44,27
28,20,44,29
25,14,33,18
24,14,33,20
23,14,33,19
20,14,33,16
25,14,33,20
23,14,33,19
26,14,33,19
25,14,33,19
30,19,44,28
27,20,40,26
24,21,41,29
27,21,35,30
26,21,35,30
29,22,37,26
27,21,35,27
30,20,44,31
29,21,41,27
30,20,44,27
27,21,41,32
27,21,46,28
25,21,46,30
29,21,31,29
21,21,43,26
29,21,43,28
28,21,31,25
26,19,41,23
28,20,41,27
28,20,41,32
26,20,41,27
24,20,41,27
23,20,41,27
25,20,39,28
22,19,41,28
27,21,40,27
27,21,40,29
27,21,40,27
27,21,40,27
28,21,38,28
27,21,38,26
31,22,38,29
26,21,38,29
22,22,43,28
29,19,38,25
29,22,41,30
27,20,41,27
29,22,38,27
28,22,38,29
29,20,41,28
27,21,41,27
28,22,38,28
30,20,38,28
28,20,38,27
27,22,41,30
31,20,41,26
28,21,31,28
27,21,43,26
29,20,44,32
28,21,46,27
25,21,42,29
20,21,42,27
26,23,41,26
29,23,41,28
23,23,41,26
29,23,41,26
26,19,39,24
27,19,39,28
28,21,42,30
19,1,1,1
30,21,42,31
1,1,1,1
27,22,40,27
28,20,40,29
29,22,39,29
27,20,39,27
28,22,39,31
26,21,42,26
29,21,42,28
26,19,41,24
22,20,46,26
24,20,43,27
29,20,43,27
27,20,43,29
20,19,43,25
22,19,43,26
28,21,41,28
26,21,42,29
25,21,42,30
29,21,42,27
27,21,41,29
28,19,40,25
29,19,40,27
25,19,40,27
27,20,37,28
28,19,41,29
27,19,41,27
26,19,41,28
26,19,41,29
28,19,41,27
24,19,41,26
28,20,43,29
21,21,43,28
27,21,44,28
27,21,44,26
26,20,39,26
28,19,40,26
27,21,42,29
25,21,42,30
21,21,42,28
28,22,41,27
29,21,42,29
29,21,42,29
27,20,37,30
27,20,37,32
27,20,37,28
30,20,37,28
28,20,37,30
29,20,37,29
27,20,37,25
22,20,37,30
21,20,37,29
31,20,37,28
26,20,37,31
24,23,36,29
22,23,36,26
27,23,36,25
22,23,36,26
29,21,38,26
25,21,42,28
26,21,42,28
28,19,39,25
23,21,42,27
26,19,30,28
30,19,30,25
19,19,30,27
20,19,30,25
25,19,30,25
27,19,30,27
28,19,30,25
28,19,30,25
28,19,30,23
26,19,30,28
28,19,30,25
26,19,30,24
27,19,30,26
27,19,30,28
27,19,30,25
28,19,30,24
28,19,30,26
19,19,30,28
24,19,30,27
26,19,30,22
26,19,30,28
28,19,30,28
27,19,30,28
25,19,30,27
29,19,30,23
28,19,30,25
25,19,30,25
29,19,30,25
26,19,30,27
19,19,30,22
27,19,30,28
31,19,30,27
20,19,30,27
26,20,37,24
29,19,30,23
28,19,30,25
25,19,30,26
28,19,30,27
28,19,30,30
30,19,30,23
27,19,30,26
25,19,30,25
27,19,30,27
19,19,30,26
22,19,30,26
27,19,30,25
26,19,30,29
30,19,30,27
19,19,30,26
20,19,30,27
25,19,30,27
27,19,30,25
28,22,39,33
28,19,30,21
28,19,30,26
28,19,30,26
26,22,35,28
28,22,39,26
26,23,39,29
26,23,39,31
27,22,41,27
28,20,37,29
20,1,1,1
28,21,35,29
27,21,37,27
29,20,34,26
20,20,34,23
28,20,33,27
22,20,34,27
12,1,1,1
12,1,1,1
27,22,33,29
25,15,30,19
28,20,44,27
28,23,34,27
20,1,1,1
28,23,34,29
28,23,34,30
28,20,41,27
29,19,38,28
28,19,38,25
22,19,36,27
26,19,36,26
28,22,39,27
28,22,39,28
28,22,39,31
21,2,2,2
28,22,39,30
28,20,44,27
26,20,44,25
28,20,44,24
27,20,44,30
28,20,44,28
25,20,44,25
20,2,2,2
3,3,5,3
29,20,37,24
27,20,37,30
21,2,2,2
22,2,2,2
21,2,2,2
20,2,2,2
27,21,37,24
2,2,2,2
27,20,45,28
28,21,45,28
26,21,42,27
28,20,36,30
26,21,35,27
29,22,39,27
27,22,39,28
29,22,39,27
28,21,37,25
25,21,40,25
28,19,43,26
26,22,36,28
27,20,44,28
28,22,44,27
22,20,34,28
30,20,34,28
29,20,35,27
28,21,38,29
26,20,35,28
22,3,3,3
28,23,34,29
28,23,34,28
28,23,34,28
29,20,44,26
21,20,44,30
28,20,44,29
29,22,42,27
26,22,40,29
22,22,40,32
26,22,40,30
25,20,38,26
21,21,44,25
28,20,38,25
27,21,40,24
28,20,38,28
25,20,38,29
22,20,44,25
28,20,38,31
29,20,44,26
30,20,38,30
29,20,37,31
27,22,41,26
24,22,41,27
19,19,37,26
28,20,44,28
23,20,44,28
28,20,44,31
24,20,44,27
29,22,42,27
28,22,42,28
24,22,38,27
27,18,41,29
29,20,44,26
26,20,44,27
20,20,44,28
27,20,44,25
27,20,44,28
29,20,44,28
28,20,44,26
24,20,44,27
27,20,44,29
25,20,44,28
27,20,44,27
29,20,44,29
28,20,44,26
27,20,44,26
28,20,44,25
28,20,44,28
1,1,1,1
29,21,33,29
26,21,33,29
24,7,12,8
28,20,44,27
26,20,44,30
29,23,38,28
27,21,37,26
26,20,40,24
29,20,40,25
